filename,rvec_x,rvec_y,rvec_z,tvec_x,tvec_y,tvec_z
img_0059_pose_0059.png,0.6573748108553389,0.2137245572113146,-2.9779918685025124,-0.011249021330255208,0.14408991631753545,0.6078171200274771
img_0060_pose_0060.png,0.893917684917251,-0.07427042972719844,-2.972681689294805,-0.009937836764925862,0.14357235143521277,0.5858432497489381
img_0061_pose_0061.png,0.8257441739839906,-0.3073138294936894,-3.0154398753168454,0.00038744323621805115,0.1410867882694141,0.5685894044185469
img_0062_pose_0062.png,-0.6775270017586303,0.49452556396038894,3.012919297260185,0.009516986951874949,0.13780842205522426,0.5460453688919461
img_0063_pose_0063.png,-0.4916939947621207,0.6297622571296803,3.0340021747355497,0.014918997440223953,0.13483940036957845,0.5200139720514761
img_0064_pose_0064.png,0.2781160309535718,-0.6965025333529126,-3.026073720321258,0.015148687067151853,0.13285294795117217,0.4931373651758308
img_0065_pose_0065.png,0.06067243087099627,-0.6920461146364357,-3.002213179254273,0.01065024080798931,0.1319818840827597,0.4681641440385811
img_0066_pose_0066.png,-0.14651725822217102,-0.6220538914384618,-2.9816630615644995,0.003070028591045964,0.1325730024531172,0.4476327444265097
img_0067_pose_0067.png,-0.32932919150853485,-0.49339441065327244,-2.9728745333271265,-0.004991197606814322,0.13494205922422375,0.433847357110909
img_0068_pose_0068.png,-0.4710368165432486,-0.3103141511563444,-2.9818589578873937,-0.010749634492831905,0.13855027151683744,0.42854672428171836
img_0069_pose_0069.png,-0.5550747326103773,-0.08350250573004588,-3.005290661641364,-0.011714475439758754,0.14220706911667155,0.43205014050214874
img_0070_pose_0070.png,-0.5629828568251247,0.16358349384432808,-3.0323205624849456,-0.007872023192261839,0.1445240528846405,0.44411238639727113
img_0071_pose_0071.png,-0.49069465874126644,0.3979260218425014,-3.047382038787376,-0.0014189195960902284,0.14494048807650664,0.46325806549555637
img_0072_pose_0072.png,-0.3501261566797723,0.5867271671702088,-3.041320550674196,0.004278071194622789,0.14389414048288762,0.48717077749566534
img_0073_pose_0073.png,-0.16262351624848806,0.7129996591215869,-3.0143684780443922,0.006530304838450368,0.1422607609231382,0.5136271084697694
img_0074_pose_0074.png,0.04761315279075859,0.7694852019900609,-2.9742615956956424,0.004385178042176123,0.1409634022185583,0.5399914662654908
img_0075_pose_0075.png,0.26173249247522534,0.7619050997539888,-2.930886043949237,-0.0015323586966171606,0.14036035896569737,0.5634528260139002
img_0076_pose_0076.png,0.4653369617862686,0.6924103221455392,-2.8965188085507387,-0.009523223083785847,0.1407727970936263,0.582122635623839
img_0077_pose_0077.png,0.6467163482081941,0.5662054514962122,-2.880666931349994,-0.01673786491012689,0.14212169139108383,0.5944804417611135
img_0078_pose_0078.png,0.7917037018874326,0.388174932765048,-2.890425914582344,-0.020142743452841526,0.14370170572165883,0.5992564225347154
img_0079_pose_0079.png,0.879564756612977,0.16815568170934952,-2.9250704173835733,-0.017723057615734398,0.14459915669141787,0.5964171449533628
img_0080_pose_0080.png,1.1002092096627454,0.04805373144910176,-2.880938765430996,-0.022233639708545066,0.14487349387673615,0.5704200679005692
img_0081_pose_0081.png,-1.0589681951718826,0.2719130575309929,2.9296381546697576,-0.006881989407154593,0.14181788296434042,0.5531340994408761
img_0082_pose_0082.png,-0.8953014319210533,0.540362718127238,2.9042452856149117,0.009088981923229223,0.13718123776447716,0.5278618732449799
img_0083_pose_0083.png,-0.678652682638822,0.7432975092580261,2.920091578291383,0.020574004251418667,0.13311490086395306,0.49702843497021765
img_0084_pose_0084.png,-0.434311856138526,0.8720649726256448,2.966988565647539,0.024330899066363383,0.12854768247548737,0.46362269500724007
img_0085_pose_0085.png,0.1658526979378751,-0.9124634279029484,-2.9645386278538925,0.02061827544046984,0.12671845054973085,0.43030985936857374
img_0086_pose_0086.png,-0.09763747710209918,-0.8625082965004426,-2.9237825897534018,0.010666233238689041,0.1264781299158114,0.4009143027757622
img_0087_pose_0087.png,-0.34179053530422815,-0.7400020127194087,-2.895360731854213,-0.00251896909068234,0.12866380435352173,0.37870060683921947
img_0088_pose_0088.png,-0.5521301314872,-0.5464633686177279,-2.8925345176291617,-0.014636108098394624,0.1335412668496433,0.3664605413098364
img_0091_pose_0091.png,-0.7404327674511492,0.3685910141572966,-3.0146368059466173,-0.0068362632110262654,0.14585775462275521,0.39564206340899133
img_0092_pose_0092.png,0.5894393540201117,-0.646947337294232,3.006234331974594,0.004514564900009726,0.14439031081335343,0.42365223727296425
img_0093_pose_0093.png,0.37312649233864315,-0.8486241848682778,3.001370560745918,0.011651365184093907,0.14162595130095426,0.4559843005782022
img_0094_pose_0094.png,-0.11672483216976634,0.9547413453465374,-2.9503667234585724,0.012007488848311371,0.13898151013432897,0.4895790120964199
img_0095_pose_0095.png,0.14825967500645965,0.975536071378339,-2.8865148636195075,0.005555785055338963,0.13736500717770925,0.5210771670975104
img_0096_pose_0096.png,0.40656821275987715,0.921572097489086,-2.8258442414367515,-0.005988980933829831,0.13731126832713358,0.5476736624468748
img_0097_pose_0097.png,0.6467730669900319,0.7999136044535694,-2.7837745560367786,-0.0191288866833236,0.13873334905444543,0.5669801455179557
img_0098_pose_0098.png,0.8578822178911117,0.6112009614252977,-2.775682777371328,-0.028956572165245564,0.14167289595989815,0.5774290036605404
img_0099_pose_0099.png,1.019986314960983,0.3569734806211755,-2.8104940894746173,-0.03067850982235361,0.14447442372702332,0.5785903068124247
